brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
Msi,Modern,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,0,No,No,54990.0,69990,21,4.4,1410,203
Acer,Aspire,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,No,49990.0,72990,31,4.4,47,6
Hp,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,32,0,Casual,0,No,No,52380.0,58500,10,0.0,0,0
Acer,Aspire,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,No,49990.0,64990,23,4.5,6,1
Hp,14s,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,52500.0,60000,12,4.3,741,67
Vaio,E,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,2,No,Yes,49590.0,66990,25,4.1,700,144
Asus,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,49990.0,64990,23,4.5,14,2
Acer,Aspire,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,No,75999.0,0,0,0.0,0,0
Asus,Amd,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,No,80990.0,104990,22,0.0,0,0
Lenovo,Ideapad,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,32,0,Casual,1,No,No,59900.0,62200,3,3.7,3,0
Hp,15s,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,54590.0,59990,9,4.4,349,69
Dell,Inspiron,Amd,Ryzen 5,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,Yes,Yes,75500.0,93461,19,0.0,0,0
Hp,Ryzen,Amd,Ryzen 5,Unknown,8,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,51890.0,58657,11,4.3,519,48
Asus,Vivobook,Amd,Ryzen 5,Unknown,16,Ddr4,512,0,Windows,64,0,Casual,1,No,No,78000.0,78990,1,2.7,3,0
Vaio,E,Amd,Ryzen 5,Unknown,8,Ddr4,512,0,Windows,64,0,Thinnlight,2,No,Yes,50990.0,66990,23,4.1,700,144
Hp,Pavilion,Amd,Ryzen 5,Unknown,16,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,59999.0,74839,19,4.1,19,1
Hp,Pavilion,Amd,Ryzen 5,Unknown,8,Ddr4,512,0,Windows,64,4,Gaming,1,No,Yes,64990.0,69990,7,3.8,8,1
Dell,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,1024,0,Windows,32,0,Casual,0,No,No,57900.0,78900,26,4.7,3,1
Lenovo,Yoga,Amd,Ryzen 5,Unknown,4,Lpddr4x,1024,0,Windows,64,0,Thinnlight,3,Yes,Yes,81978.0,123090,33,0.0,0,0
Hp,Pavilion,Amd,Ryzen 5,Unknown,4,Ddr4,0,1024,Windows,64,4,Gaming,1,No,No,59990.0,68192,12,4.1,1480,151
Dell,Inspiron,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,64,0,Casual,0,No,No,49490.0,66396,25,4.0,31,3
Asus,Vivobook,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,64,0,Casual,1,No,No,54990.0,78990,30,4.5,18,3
Lenovo,Legion,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,64,4,Casual,0,No,No,68500.0,90890,24,4.5,271,24
Asus,Vivobook,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,64,0,Casual,1,No,No,54990.0,78990,30,4.6,49,6
Asus,Vivobook,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,32,0,Casual,1,No,Yes,54990.0,78990,30,4.4,474,65
Lenovo,Ideapad,Amd,Ryzen 5,Unknown,8,Ddr4,256,1024,Windows,64,0,Gaming,1,No,Yes,63990.0,85290,24,4.5,861,116
Hp,Pavilion,Amd,Ryzen 5,Unknown,4,Ddr4,256,1024,Windows,64,4,Gaming,1,No,No,80000.0,83085,3,4.6,34,6
Dell,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,256,1024,Windows,32,0,Casual,0,No,No,51990.0,66560,21,0.0,0,0
Asus,Vivobook,Amd,Ryzen 5,Unknown,4,Ddr4,256,1024,Windows,64,0,Casual,1,No,Yes,62990.0,74990,16,4.2,165,34
Hp,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,256,1024,Windows,64,0,Thinnlight,1,No,No,52990.0,57331,7,4.4,698,74
Asus,Ryzen,Amd,Ryzen 5,Unknown,4,Ddr4,256,1024,Windows,64,0,Thinnlight,1,No,Yes,75100.0,75500,0,0.0,0,0
Asus,Asus,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,32,4,Gaming,0,No,No,76990.0,106990,28,4.8,22,3
Asus,Ryzen,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,4,Casual,1,No,No,79990.0,131990,39,0.0,0,0
Asus,Rog,Amd,Ryzen 7,Unknown,8,Ddr4,512,0,Windows,64,4,Casual,0,No,No,71990.0,90990,20,4.5,144,16
Asus,Rog,Amd,Ryzen 7,Unknown,8,Ddr4,512,0,Windows,64,4,Casual,0,No,No,71990.0,90990,20,4.5,1810,235
Lenovo,Lenovo,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,4,Casual,1,No,Yes,99990.0,138490,27,4.6,26,1
Asus,Ryzen,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,0,Casual,1,No,No,79990.0,129990,38,0.0,0,0
Dell,Ryzen,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,4,Casual,1,No,No,93990.0,123540,23,0.0,0,0
Asus,Asus,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,4,Gaming,0,No,No,82990.0,107990,23,4.6,1067,145
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr5,512,0,Windows,64,4,Casual,0,No,No,106990.0,132990,19,0.0,0,0
Asus,Vivobook,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,No,92990.0,129990,28,4.7,25,4
Lenovo,Ideapad,Intel,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,32,4,Casual,3,No,Yes,81490.0,137000,40,0.0,0,0
Asus,Vivobook,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,Yes,56990.0,74990,24,0.0,0,0
Msi,Modern,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,0,No,No,64990.0,78990,17,0.0,0,0
Lenovo,Ideapad,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,Yes,60990.0,0,0,4.4,530,69
Lenovo,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,4,Casual,1,No,Yes,84988.0,111890,24,0.0,0,0
Hp,Pavilion,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,4,Casual,1,No,No,90990.0,103215,11,4.6,273,40
Vaio,E,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,2,No,Yes,56990.0,76090,25,3.8,139,26
Asus,Vivobook,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,No,63990.0,67551,5,4.2,77,7
Lenovo,Ideapad,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,No,Yes,63990.0,85290,24,4.4,105,10
Hp,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,57999.0,73625,21,4.1,44,5
Asus,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,32,4,Casual,0,No,No,72400.0,114000,36,0.0,0,0
Lenovo,Yoga,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,Yes,No,78990.0,125888,37,4.7,6,0
Acer,Aspire,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,No,59990.0,79999,25,0.0,0,0
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr5,512,0,Windows,32,4,Casual,1,No,No,111990.0,132990,15,0.0,0,0
Hp,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,32,0,Casual,0,Yes,No,109000.0,128000,14,0.0,0,0
Dell,G5,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,6,Casual,0,No,No,89990.0,99067,9,4.1,191,27
Lenovo,Yoga,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,3,Yes,Yes,78988.0,114690,31,0.0,0,0
Lenovo,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,4,Casual,0,No,No,73138.0,112990,35,3.0,4,1
Lenovo,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,4,Casual,1,No,No,106990.0,152490,29,0.0,0,0
Asus,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,32,4,Casual,0,No,No,79990.0,96990,17,0.0,0,0
Dell,Inspiron,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Casual,1,Yes,Yes,89570.0,111529,19,0.0,0,0
Hp,15s,Amd,Ryzen 7,Unknown,4,Ddr4,512,0,Windows,64,0,Thinnlight,1,No,Yes,68500.0,72000,4,4.5,134,22
Lenovo,Ideapad,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,0,Casual,1,No,No,73400.0,108590,32,0.0,0,0
Vaio,E,Amd,Ryzen 7,Unknown,8,Ddr4,512,0,Windows,64,0,Thinnlight,2,No,Yes,57990.0,76090,23,3.8,139,26
Hp,Pavilion,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,2,Casual,1,No,Yes,79990.0,86352,7,3.5,23,6
Hp,Pavilion,Amd,Ryzen 7,Unknown,16,Ddr4,512,0,Windows,64,4,Gaming,1,No,Yes,84990.0,111108,23,2.8,4,2
Msi,Alpha,Amd,Ryzen 7,Unknown,16,Ddr4,1024,0,Windows,64,8,Casual,1,No,No,99990.0,145990,31,4.7,108,24
Asus,Rog,Amd,Ryzen 7,Unknown,8,Lpddr4x,1024,0,Windows,64,4,Casual,0,No,No,72990.0,123990,41,4.6,198,24
Hp,Hp,Amd,Ryzen 7,Unknown,16,Ddr4,1024,0,Windows,64,0,Thinnlight,1,Yes,Yes,92990.0,112671,17,0.0,0,0
Hp,Pavilion,Amd,Ryzen 7,Unknown,16,Ddr4,1024,0,Windows,64,0,Thinnlight,1,No,Yes,84190.0,109566,23,0.0,0,0
Asus,Zenbook,Amd,Ryzen 7,Unknown,16,Lpddr4x,1024,0,Windows,64,0,Casual,0,Yes,No,112990.0,140990,19,0.0,0,0
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr5,1024,0,Windows,32,4,Casual,1,No,No,114990.0,145990,21,0.0,0,0
Acer,Swift,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,4,Casual,1,No,No,99990.0,139999,28,0.0,0,0
Asus,Tuf,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,32,4,Gaming,0,No,No,95990.0,105990,9,4.7,57,3
Hp,Omen,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,8,Casual,1,No,No,159990.0,186348,14,4.8,17,2
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,Yes,76990.0,116990,34,0.0,0,0
Lenovo,Legion,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,6,Casual,1,No,Yes,130990.0,181890,27,0.0,0,0
Asus,Vivobook,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,99990.0,137990,27,0.0,0,0
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr5,1024,0,Windows,64,4,Casual,0,No,No,112990.0,142990,20,0.0,0,0
Lenovo,Ideapad,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,Yes,77988.0,117290,33,0.0,0,0
Asus,Rog,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,Yes,76000.0,126990,40,5.0,1,1
Asus,Rog,Amd,Ryzen 7,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,No,99990.0,162990,38,4.4,77,15
Asus,Zephyrus,Amd,Ryzen 7,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,111000.0,137990,19,0.0,0,0
Asus,Ryzen,Amd,Ryzen 7,Unknown,16,Lpddr4x,1024,0,Windows,64,0,Thinnlight,1,No,Yes,84970.0,110990,23,3.0,2,1
Hp,Pavilion,Amd,Ryzen 7,Unknown,16,Ddr4,256,1024,Windows,64,4,Gaming,1,No,Yes,75990.0,93564,18,4.5,1084,123
Acer,Nitro,Amd,Ryzen 7,Unknown,16,Ddr4,256,1024,Windows,64,6,Casual,1,No,No,89990.0,119990,25,4.4,272,36
Acer,Nitro,Amd,Ryzen 7,Unknown,16,Ddr4,256,1024,Windows,64,4,Casual,0,No,No,81990.0,119900,31,4.5,141,24
Lenovo,Ryzen,Amd,Ryzen 7,Unknown,4,Ddr4,512,1024,Windows,32,0,Casual,0,No,No,80490.0,118898,32,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,16,Ddr4,1024,0,Windows,64,6,Casual,1,No,No,135990.0,183990,26,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,16,Ddr4,1024,0,Windows,32,0,Casual,1,No,No,154990.0,207990,25,4.6,194,42
Asus,Rog,Amd,Ryzen 9,Unknown,16,Ddr4,1024,0,Windows,64,8,Casual,1,No,Yes,199990.0,259990,23,4.7,9,2
Asus,Rog,Amd,Ryzen 9,Unknown,16,Ddr4,1024,0,Windows,64,4,Casual,0,No,No,114990.0,162990,29,4.6,28,4
Asus,Rog,Amd,Ryzen 9,Unknown,16,Ddr4,1024,0,Windows,64,6,Casual,1,No,Yes,129990.0,187990,30,4.3,204,35
Asus,Rog,Amd,Ryzen 9,Unknown,16,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,Yes,114990.0,175990,34,4.3,32,6
Msi,Delta,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,0,No,No,146990.0,188990,22,0.0,0,0
Asus,Vivobook,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,104990.0,142990,26,4.5,14,2
Asus,Rog,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,No,114990.0,181990,36,4.7,14,1
Asus,Rog,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,Yes,124990.0,175990,28,5.0,3,0
Asus,Zenbook,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,0,Casual,0,Yes,No,134990.0,170990,21,0.0,0,0
Hp,Omen,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,8,Casual,1,No,Yes,141990.0,163739,13,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,129990.0,166990,22,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,Yes,142990.0,201990,29,4.0,4,1
Asus,Zephyrus,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,121990.0,155990,21,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,Yes,124990.0,194990,35,4.2,44,12
Asus,Rog,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,6,Casual,0,No,No,141990.0,189990,25,4.2,61,13
Asus,Vivobook,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,4,Casual,1,No,No,162990.0,0,0,0.0,0,0
Asus,Vivobook,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,130500.0,162990,19,0.0,0,0
Asus,Vivobook,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,4,Casual,0,No,No,116990.0,149990,22,0.0,0,0
Asus,Ryzen,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,32,6,Casual,0,No,No,138990.0,210990,34,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Lpddr4x,1024,0,Windows,64,4,Casual,1,Yes,Yes,234990.0,350990,33,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,135990.0,172990,21,0.0,0,0
Asus,Rog,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,0,Casual,1,No,No,144990.0,194990,25,0.0,0,0
Asus,Ryzen,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,4,Casual,1,No,No,149990.0,0,0,0.0,0,0
Asus,Ryzen,Amd,Ryzen 9,Unknown,4,Ddr4,1024,0,Windows,64,4,Casual,1,No,No,142990.0,0,0,0.0,0,0
Samsung,Galaxy,Qualcomm,Snapdragon 7c,Unknown,4,Lpddr4x,0,512,Windows,32,0,Casual,0,No,No,38990.0,47990,18,0.0,0,0
Lenovo,Thinkpad,Amd,Ryzen 5,10th,8,Ddr4,512,0,Dos,64,0,Thinnlight,0,No,No,57490.0,78400,26,4.2,18,4
